AvgDialog_8236_Content_7,aqHm,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,508,AvgDialog,Content,持镜索菲亚,忏悔吧，罪人！在严厉的持灯者降下审判前，净化你们肮脏的灵魂！,"Repent, sinners! Purify your filthy souls before the stern Lamp Bearer delivers judgment!"
AvgDialog_8236_Content_8,aqHn,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,509,AvgDialog,Content,,手持镜不断闪烁，猩红的光刺痛了你的眼睛，甚至穿过双眼，直直地深入你的头脑和精神。,"Holding the mirror, a crimson light flickers, piercing your eyes and even penetrating through them, directly into your mind and spirit."
AvgDialog_8236_Content_9,aqHo,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,510,AvgDialog,Content,,你下意识抱着头，手指深深陷入发间。耳鸣再次占据了你的全部感官，一个声音在你脑中低语，那语气和音调无比陌生，又如此熟悉。,"You instinctively clutch your head, fingers deeply tangled in your hair. The ringing in your ears overwhelms your senses once again. A voice whispers in your mind, its tone and pitch both alien yet familiar."
AvgDialog_8236_Content_10,aqGx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,511,AvgDialog,Content,,睡吧，%player%，何必苦苦支撑？,"Sleep, %player%. Why struggle?"
AvgDialog_8236_Content_11,aqGy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,512,AvgDialog,Content,,睡吧，@4，你本就应该安眠……,"Sleep now, @4. You should have found peace long ago..."
AvgDialog_8236_Content_12,aqGz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,513,AvgDialog,Content,,意识模糊之际，你听到了诡异的笛声。,"As your consciousness fades, you hear the sound of an eerie flute."
AvgDialog_8236_Content_13,aqGA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,514,AvgDialog,Content,,睡吧，睡吧……,"Sleep, sleep..."
AvgDialog_8236_Content_14,aqGB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,515,AvgDialog,Content,萨尔瓦多,索菲亚，停手吧。,"Sophia, stop."
AvgDialog_8236_Content_15,aqGC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,516,AvgDialog,Content,,阴影挡住了刺眼的红光。,The shadow blocked the glaring red light.
AvgDialog_8236_Content_16,aqGD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,517,AvgDialog,Content,,巨大的石板悬在你的身前，繁复的符文上蓝光流转，但已比先前要暗淡不少，指挥石板的萨尔瓦多脸色也愈发苍白。,"A gigantic tablet hovers before you. Complex runes glow faintly with a blue light, dimmer than before. Salvador, who commands the tablet, appears increasingly pale."
AvgDialog_8236_Content_17,aqGE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,518,AvgDialog,Content,,"你知道这意味着什么。
索纳尼尔号上，希莱斯特和埃尔顿身上有着类似的情况。","You know what this means.\nOn the Sonaniel, similar situations occurred with Celeste and Elton."
AvgDialog_8236_Content_18,aqGF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,519,AvgDialog,Content,埃尔顿,……老毛病了。毕竟和弥萨格百里挑一的学生不一样，我是个普通人，既没有什么顽强的精神力，也没法看见<Yellow:融蚀>。,"...Same old issue. Unlike Mythag's top students, I'm just an ordinary person, lacking strong spirit power and unable to see the <Yellow:Dissolution>."
AvgDialog_8236_Content_19,aqGG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,520,AvgDialog,Content,图鲁,"链接者的心身难以支持唤醒体施展能力。
撑起能够隔绝天体牵引的密境，那名唤醒体恐怕已经竭尽全力了。",The Linker's body and mind struggle to support the Awakener's abilities.\nSummoning a Domain that can block celestial pull must have pushed the Awakener to their limit.
AvgDialog_8236_Content_20,aqGI,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,521,AvgDialog,Content,萨尔瓦多,"苦难无法被苦难消解，不要成为那些扩散苦难者的一员。
趁现在一切都还来得及，不要再继续下去了，这不是父神所期望的道路。","Suffering cannot be resolved by more suffering. Do not become one of those who spread it.\nWhile there is still time, stop now. This is not the path that the Father desires."
AvgDialog_8236_Content_21,aqGJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,522,AvgDialog,Content,持镜索菲亚,"你错了，罪人主教，我践行的才是真正的神意。
只有当你和这些罪人统统消失，净土才会降临，义人们才能幸福。","You are wrong, heretic bishop. What I practice is the true divine will.\nOnly when you and those sinners poof will the pure land arrive, and the righteous find happiness."
AvgDialog_8236_Content_22,aqGK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,523,AvgDialog,Content,奥吉尔,可这些人都不是罪人，这一切都是你用那面镜子造成的！,But these people are not sinners; it's all because of that mirror of yours!
AvgDialog_8236_Content_23,aqGL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,524,AvgDialog,Content,持镜索菲亚,"天真的孩子，镜子能照出欲望，放大欲望，而不能植入欲望。
我只是让他们看清自己灵魂中的黑暗罢了。","Naive child, the mirror reflects and amplifies desires but cannot implant them.\nI merely allow them to see the darkness within their own souls."
AvgDialog_8236_Content_24,aqGM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,525,AvgDialog,Content,玩家,你……你审判的标准就是这个？看人是不是有欲望？,You... Is this your standard for judgment? Whether someone has desires?
AvgDialog_8236_Content_25,aqGN,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,526,AvgDialog,Content,持镜索菲亚,他们迟早会向欲望臣服，与其等到那一天，不如现在就斩草除根。不是么？,"They will eventually succumb to their desires. Instead of waiting for that day, why not nip it in the bud now? Right?"
AvgDialog_8236_Content_26,aqGO,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,527,AvgDialog,Content,奥吉尔,"这根本不是公正的审判！
公正的审判应该有证据，有法律——",This is not a fair trial at all!\nA fair trial should have evidence and laws—
AvgDialog_8236_Content_27,aqGP,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,528,AvgDialog,Content,持镜索菲亚,法律……哈。你们知道法律是怎么处置害我家破人亡的罪人的吗？,Law... Ha. Do you know how the law dealt with the criminals who ruined my family?
AvgDialog_8236_Content_28,aqGQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,529,AvgDialog,Content,律师,我很抱歉，夫人，女士。,"I'm sorry, ma'am."
AvgDialog_8236_Content_29,aqGR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,530,AvgDialog,Content,索菲亚母亲,这、这一定是有什么误会吧，怎么会败诉呢？怎么会呢？,Th-there must be some misunderstanding. How could we lose? How could this happen?
AvgDialog_8236_Content_30,aqGT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,531,AvgDialog,Content,律师,很可惜，笔迹专家判定奥利维亚女士的签名属实，他们还有多个证人证明，签名的时候奥利维亚女士神志清醒，没有受到胁迫。,"It's unfortunate, but handwriting experts have confirmed that Ms. Olivia's signature is genuine. Several witnesses also testified that Ms. Olivia was of sound mind and not under duress when signing."
AvgDialog_8236_Content_31,aqGU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,532,AvgDialog,Content,索菲亚母亲,那是因为她被骗了啊！,That's because she was deceived!
AvgDialog_8236_Content_32,aqGV,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,533,AvgDialog,Content,律师,我恐怕在没有相关证据的情况下，我能做的也不多。,I'm afraid I can't do much without relevant evidence.
AvgDialog_8236_Content_33,aqGW,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,534,AvgDialog,Content,奥利维亚,"不……不……我们一定还能做点什么，我们一定还能做点什么的！
请你帮帮我们吧，那是我们的全部家当了啊！","No... No... There must be something we can do, we can't just give up!\nPlease, help us! That's everything we have left!"
AvgDialog_8236_Content_34,aqGX,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,535,AvgDialog,Content,律师,"……我实话实说吧，依现在的情况来看，上诉也是白费力气。
考虑到奥利维亚女士身上的债务，我建议你们把钱财用在更需要的地方。","...To be honest, given the current situation, appealing would be a waste of effort.\nConsidering Ms. Olivia's debts, I suggest you allocate the money to where it is more urgently needed."
AvgDialog_8236_Content_35,aqGY,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,536,AvgDialog,Content,律师,失陪了，夫人，女士。我衷心祝你们好运。,"Excuse me, ladies and madam. I sincerely wish you good luck."
AvgDialog_8236_Content_36,aqGZ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,537,AvgDialog,Content,持镜索菲亚,罪人制定的律法只会包庇罪人，罪人庇护的教区也只会滋生罪恶。去除所有罪的源头，罪才能真的终结，苦难也才能真的终结。,"Laws crafted by sinners only protect sinners, and districts sheltered by sinners only breed more sin. To truly end sin, we must eliminate its source; only then will suffering truly cease."
AvgDialog_8236_Content_37,aqHa,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,538,AvgDialog,Content,持镜索菲亚,以至高无上的持灯者之名，净化必须完成！,"In the name of the supreme Lightbearer, purification must be completed!"
AvgDialog_8236_Content_38,aqHb,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,539,AvgDialog,Content,萨尔瓦多,索菲亚……,Sophia...
AvgDialog_8236_Content_39,aqHc,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,540,AvgDialog,Content,,萨尔瓦多的声音微弱了下去，身躯肉眼可见地透明了几分。,"Salvador's voice grew weaker, and his body became visibly more transparent."
AvgDialog_8236_Content_40,aqHe,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,541,AvgDialog,Content,,他的力量在迅速衰退，但他却不能停，一旦他停下，周围那些疯狂自残的人都会彻底死去。,"His power is rapidly declining, but he cannot stop. If he does, those madmen around him who are mutilating themselves will die completely."
AvgDialog_8236_Content_41,aqHf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,542,AvgDialog,Content,,"怎么办，怎么办？
你四下张望，目光最终停留在索菲亚的镜子上。","What to do, what to do?\nYou look around, and your gaze finally settles on Sophia's mirror."
AvgDialog_8236_Content_42,aqHg,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,543,AvgDialog,Content,玩家,奥吉尔，我去分散她的注意力，你趁机去夺下她的镜子。,"Ogier, I'll distract her, and you seize the chance to take her mirror."
AvgDialog_8236_Content_43,aqHh,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,544,AvgDialog,Content,奥吉尔,可是——,However—
AvgDialog_8236_Content_44,aqHi,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,545,AvgDialog,Content,玩家,我能照顾好自己。主教阁下给我们争取的时间不多了，动作快！,"I can take care of myself. The Bishop has bought us little time, hurry up!"
AvgDialog_8236_Content_45,aqHj,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,546,AvgDialog,Content,奥吉尔,是！,Yes!
AvgDialog_8240_Content_2,aqIP,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,548,AvgDialog,Content,,长枪准确无误地击中了索菲亚手中的镜子。,The spear struck the mirror in Sophia's hand with perfect accuracy.
AvgDialog_8240_Content_3,aqIR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,549,AvgDialog,Content,持镜索菲亚,<BigShake:不！>,<BigShake:No!>
AvgDialog_8240_Content_4,aqIS,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,550,AvgDialog,Content,,"镜面开裂，玻璃龟裂的声音回荡在广场上空。
天空中的月亮也如同镜子一样，上面出现了一道道明显的裂痕。","The sound of cracking glass echoed across the square.\nEven the moon in the sky appeared to bear visible cracks, as if it were a shattered mirror."
AvgDialog_8240_Content_5,aqIT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,551,AvgDialog,Content,持镜索菲亚,<Small:尊敬的持灯者，纯银塑身之人啊……请原谅我……>,"<Small:Respected Torchbearer, a being forged of pure silver... please forgive me...>"
AvgDialog_8240_Content_6,aqIU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,552,AvgDialog,Content,奥吉尔,到此为止了，索菲亚小姐。,"It's over, Miss Sophia."
AvgDialog_8240_Content_7,aqIV,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,553,AvgDialog,Content,,发狂的人们还在继续，索菲亚跪在地上，颤抖着将镜子小心地捧在手心。,"The frenzied people continued their chaos. Sophia knelt on the ground, trembling as she carefully cradled the mirror in her hands."
AvgDialog_8240_Content_8,aqIW,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,554,AvgDialog,Content,,瘦弱的肩膀剧烈颤抖，她深深地弯下腰，像是彻底失去了希望。,"Her frail shoulders shook violently as she bent over deeply, seemingly having lost all hope."
AvgDialog_8240_Content_9,aqIX,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,555,AvgDialog,Content,持镜索菲亚,<Small:执意行走在黑暗之中的义人，你们的灵魂已被扭曲，你们也已经被污染……>,"<Small:The righteous who insist on walking in darkness, your souls are twisted, and you have been tainted...>"
AvgDialog_8240_Content_10,aqIF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,556,AvgDialog,Content,玩家,"跟我们走吧，索菲亚小姐。
审查会会给予你公正的审判。","Come with us, Miss Sophia.\nThe Committee will give you a fair trial."
AvgDialog_8240_Content_11,aqIG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,557,AvgDialog,Content,持镜索菲亚,<Small:走……？>,<Small:Walk...?>
AvgDialog_8240_Content_12,aqIH,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,558,AvgDialog,Content,,她侧过脸，借着血色的月光你看清了她的表情。,"She turned her face, and in the blood-red moonlight, you clearly saw her expression."
AvgDialog_8240_Content_13,aqII,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,559,AvgDialog,Content,持镜索菲亚,你们以为，我一直和你们废话，是为了什么？,Did you think I was wasting my words on you all this time for no reason?
AvgDialog_8240_Content_14,aqIJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,560,AvgDialog,Content,持镜索菲亚,"审判一旦开始，就不会结束。
唯一能阻止我净化罪人的，只有那个罪人主教。","Once judgment begins, it will never end.\nThe only one who can stop me from purifying sinners is that heretic bishop."
AvgDialog_8240_Content_15,aqIK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,561,AvgDialog,Content,持镜索菲亚,现在他撑不住了，而你们，也将为自己的罪孽付出代价！,"Now he has reached his limit, and you will all pay for your sins!"
AvgDialog_8240_Content_16,aqIL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,562,AvgDialog,Content,,她猛地将手持镜的握柄深深刺向自己的胸口。,She violently thrust the handle of the hand mirror deep into her chest.
AvgDialog_8240_Content_17,aqIM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,563,AvgDialog,Content,持镜索菲亚,那持灯的预备了火焰，要将一切罪恶从世间驱逐。,The lantern bearer prepares the flame to drive all evil from the world.
AvgDialog_8240_Content_18,aqIN,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,564,AvgDialog,Content,,骨头断裂，血肉撕扯，索菲亚的躯体在你们面前扭曲变换。双手异样地拉长，利爪替代了五指，后腿翻折，足尖如犬类后腿一般踩在血泊之中。,"Bones crack, Caro tears, and Sophia's Body twists and transforms before you. Her hands elongate, claws replace fingers, and her hind legs bend, standing like a canine in a pool of blood."
